term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Ku,Qu,Ju,Jʹu,coefficient,index1,index0
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,0.0,308,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,1.0,0.0,309,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,1.0,0.0,310,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,1.0,0.0,311,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,3.0,1.0,0.0,312,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,1.0,0.0,313,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,1.0,0.0,314,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,1.0,0.0,315,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,1.0,0.0,316,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,1.0,0.0,317,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,1.0,0.0,318,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,1.0,0.0,319,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,1.0,0.0,320,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,3.0,2.0,0.0,321,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,3.0,2.0,0.0,322,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,2.0,0.0,323,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,2.0,177087461.2162024,324,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,2.0,0.0,325,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,2.0,0.0,326,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,0.0,327,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,2.0,0.0,328,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,2.0,0.0,329,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,2.0,0.0,330,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,2.0,0.0,331,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,2.0,0.0,332,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,2.0,0.0,333,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,2.0,0.0,334,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,2.0,0.0,335,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,3.0,2.0,0.0,336,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,2.0,0.0,337,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,2.0,0.0,338,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,2.0,0.0,339,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,2.0,0.0,340,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,2.0,0.0,341,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,2.0,0.0,342,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,2.0,0.0,343,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,2.0,0.0,344,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-5.0,3.0,2.0,0.0,345,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-4.0,3.0,2.0,0.0,346,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-3.0,3.0,2.0,0.0,347,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-2.0,3.0,2.0,0.0,348,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-1.0,3.0,2.0,0.0,349,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,0.0,3.0,2.0,0.0,350,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,1.0,3.0,2.0,0.0,351,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,2.0,3.0,2.0,0.0,352,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,3.0,3.0,2.0,0.0,353,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,4.0,3.0,2.0,0.0,354,62
2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,5.0,3.0,2.0,0.0,355,62
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,1.0,1.0,0.0,9,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,0.0,10,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,0.0,11,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,12,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,13,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,-8007559.558525514,14,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,0.0,15,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,0.0,16,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,0.0,17,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,1.0,1.0,0.0,180,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,0.0,181,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,0.0,182,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,183,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,184,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,15275244.747084523,185,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,0.0,186,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,0.0,187,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,0.0,188,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,0.0,189,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,190,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,0.0,191,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,192,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,11832153.702940136,193,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,0.0,194,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,0.0,195,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,0.0,196,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,0.0,197,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,0.0,198,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,0.0,199,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,0.0,200,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,0.0,201,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,0.0,202,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,0.0,203,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,0.0,225,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,0.0,226,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,0.0,227,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,228,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,19720256.171566896,229,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,0.0,230,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,0.0,231,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,0.0,232,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,0.0,233,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,0.0,234,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,0.0,235,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,0.0,236,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,0.0,237,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,0.0,238,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,0.0,239,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,0.0,240,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,0.0,241,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,242,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,243,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,244,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,69999965.31249142,245,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,0.0,246,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,0.0,247,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,0.0,248,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,0.0,249,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,0.0,250,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,0.0,251,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,0.0,252,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,0.0,253,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,0.0,254,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,0.0,255,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,0.0,256,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,0.0,257,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,0.0,258,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,0.0,259,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,0.0,260,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,0.0,261,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,0.0,262,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,0.0,263,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,0.0,264,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,1.0,0.0,300,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,1.0,-93333287.08332188,301,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,1.0,0.0,302,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,1.0,0.0,303,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,1.0,0.0,304,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,1.0,0.0,305,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,1.0,0.0,306,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,1.0,0.0,307,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,0.0,308,63
2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,1.0,0.0,309,63
