term_id,L,S,term_upper_id,Lu,J,Jʹ,K,Q,Ju,Jʹu,Ku,Qu,coefficient
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,11155461.492520653
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,15776204.937253518
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,-11155461.492520655
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,81975565.5058262
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,15776204.937253514
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,-81975565.5058262
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,163951131.01165238
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,11155461.492520653
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,15776204.937253518
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,-11155461.492520655
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,81975565.5058262
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,15776204.937253514
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,-81975565.5058262
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,163951131.01165238
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-4.0,1.0,3.0,4.0,-4.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-4.0,2.0,2.0,4.0,-4.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-4.0,2.0,3.0,4.0,-4.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-4.0,3.0,1.0,4.0,-4.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-4.0,3.0,2.0,4.0,-4.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-4.0,3.0,3.0,4.0,-4.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-3.0,1.0,3.0,4.0,-3.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-3.0,2.0,2.0,4.0,-3.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-3.0,2.0,3.0,4.0,-3.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-3.0,3.0,1.0,4.0,-3.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-3.0,3.0,2.0,4.0,-3.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-3.0,3.0,3.0,4.0,-3.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-2.0,1.0,3.0,4.0,-2.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-2.0,2.0,2.0,4.0,-2.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-2.0,2.0,3.0,4.0,-2.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-2.0,3.0,1.0,4.0,-2.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-2.0,3.0,2.0,4.0,-2.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-2.0,3.0,3.0,4.0,-2.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-1.0,1.0,3.0,4.0,-1.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-1.0,2.0,2.0,4.0,-1.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-1.0,2.0,3.0,4.0,-1.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-1.0,3.0,1.0,4.0,-1.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-1.0,3.0,2.0,4.0,-1.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-1.0,3.0,3.0,4.0,-1.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-0.0,1.0,3.0,4.0,-0.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-0.0,2.0,2.0,4.0,-0.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-0.0,2.0,3.0,4.0,-0.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-0.0,3.0,1.0,4.0,-0.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-0.0,3.0,2.0,4.0,-0.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,-0.0,3.0,3.0,4.0,-0.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,27325188.501942065
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,-35276666.66666667
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,27325188.50194206
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,-78881024.6862676
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,104647504.78524457
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,2.0,2.0,-1.0,1.0,1.0,2.0,-1.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,2.0,2.0,-0.0,1.0,1.0,2.0,-0.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,-0.0,-5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,9246333.333333332
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,-4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,-4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,2.0,-0.0,1.0,1.0,2.0,-0.0,-4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-4623166.666666666
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,-1.0,5968482.502247085
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,1.0,-0.0,1.0,1.0,1.0,-0.0,5968482.502247085
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5968482.502247085
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,8007559.558525512
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,2.0,-1.0,1.0,1.0,2.0,-1.0,8007559.558525512
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,2.0,-0.0,1.0,1.0,2.0,-0.0,8007559.558525512
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,8007559.558525512
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,8007559.558525512
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,0.0,2.0,-2.0,1.0,1.0,2.0,-2.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,0.0,2.0,-1.0,1.0,1.0,2.0,-1.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,0.0,2.0,-0.0,1.0,1.0,2.0,-0.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,5338373.039017009
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-5968482.502247085
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,-5968482.502247085
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5968482.502247085
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,-8007559.558525514
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,-8007559.558525514
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,2.0,-0.0,1.0,1.0,2.0,-0.0,-8007559.558525514
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-8007559.558525514
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-8007559.558525514
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,0.0,-0.0,1.0,1.0,0.0,-0.0,11936965.004494168
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,1.0,-1.0,1.0,1.0,1.0,-1.0,10337714.937977776
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,1.0,-0.0,1.0,1.0,1.0,-0.0,10337714.937977776
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10337714.937977776
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,7062003.733465557
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,2.0,-1.0,1.0,1.0,2.0,-1.0,7062003.733465557
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,2.0,-0.0,1.0,1.0,2.0,-0.0,7062003.733465557
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,7062003.733465557
2p3_L=1.0_S=1.0,1,1,3s3_L=0.0_S=1.0,0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7062003.733465557
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,30660000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,0.0,-0.0,2.0,2.0,0.0,-0.0,39581889.79823979
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,19790944.8991199
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,-19790944.8991199
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,34278922.09507177
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,0.0,1.0,1.0,-0.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,1.0,2.0,1.0,-0.0,19790944.8991199
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,2.0,1.0,1.0,-0.0,-19790944.8991199
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,2.0,2.0,1.0,-0.0,34278922.09507177
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,19790944.8991199
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,-19790944.8991199
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,34278922.09507177
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,0.0,2.0,2.0,-2.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,-15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,26552338.880030878
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,2.0,0.0,2.0,-2.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,-26552338.880030885
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,23416961.80122434
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,0.0,2.0,2.0,-1.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,-15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,26552338.880030878
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,-26552338.880030885
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,23416961.80122434
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,0.0,2.0,2.0,-0.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,1.0,1.0,2.0,-0.0,-15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,1.0,2.0,2.0,-0.0,26552338.880030878
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,2.0,0.0,2.0,-0.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,2.0,1.0,2.0,-0.0,-26552338.880030885
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,2.0,2.0,2.0,-0.0,23416961.80122434
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,26552338.880030878
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,-26552338.880030885
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,23416961.80122434
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-15330000.0
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,26552338.880030878
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,17701559.253353924
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-26552338.880030885
2s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,23416961.80122434
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,16416377.554137819
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,28434000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,0.0,-0.0,2.0,2.0,0.0,-0.0,36708136.15535389
