term_id,L,S,term_upper_id,Lu,transition_id,J,Jʹ,K,Q,Ju,Jʹu,Ku,Qu,Kr,Qr,coefficient
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,-2.2250216365682676e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,-7125764702.819656
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,14251529405.639313
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,-2.0,2.0,-2.0,10077353085.007044
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,-1.0,1.0,-1.0,-19120433120.608013
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,-1.0,2.0,-1.0,6373477706.869336
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,-23417652403.250538
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,-19120433120.608013
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,-6373477706.869336
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,-10077353085.007044
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,-2.0,2.0,-2.0,24089481427.12926
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,-1.0,1.0,-1.0,50587910996.97145
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,-1.0,2.0,-1.0,-12044740713.56463
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,-0.0,47694739882.69338
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,-24089481427.12926
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,-50587910996.97145
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,-12044740713.56463
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,24089481427.12926
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,-2.0,2.0,-2.0,-28503058811.27863
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,-1.0,1.0,-1.0,7.0642246945170925e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,-1.0,2.0,-1.0,-18026917225.074383
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,8.651872964967624e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,7.0642246945170925e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,18026917225.074383
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,28503058811.27863
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,-2.0,2.0,-2.0,-32319430808.2678
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,-1.0,2.0,-1.0,-45706577377.23116
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,-50069046911.729645
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,-45706577377.23116
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,-32319430808.2678
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,-1.0,1.0,-1.0,1912043312.0608008
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,-1.0,2.0,-1.0,7648173248.243203
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,-3824086624.1216016
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1912043312.0608008
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,-7648173248.243203
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,8550917643.383591
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,-1.0,1.0,-1.0,-8550917643.383587
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-4275458821.6917953
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,-0.0,6046411851.004227
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,-8550917643.383591
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,8550917643.383587
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,-4275458821.6917953
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,8550917643.383591
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,-2.0,2.0,-2.0,-6046411851.004228
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,-1.0,1.0,-1.0,3824086624.121603
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,-1.0,2.0,-1.0,-3824086624.1216025
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,4683530480.650108
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3824086624.121603
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,3824086624.1216025
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,6046411851.004228
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,-0.0,2.0,0.0,-18139235553.012688
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,-1.0,1.0,-1.0,-14810623809.677505
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,-1.0,2.0,-1.0,-7405311904.838755
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,29621247619.35501
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,-14810623809.677505
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,7405311904.838755
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,-2.0,2.0,-2.0,14453688856.277557
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,-1.0,1.0,-1.0,25293955498.485733
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-7226844428.138779
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.0,-35771054912.020035
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,-14453688856.277557
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,-25293955498.485733
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,-7226844428.138779
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,14453688856.277557
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,-2.0,2.0,-2.0,-38240866241.216034
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,-1.0,1.0,-1.0,12092823702.008457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,-1.0,2.0,-1.0,-24185647404.016926
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,14810623809.677505
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,12092823702.008457
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,24185647404.016926
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,38240866241.216034
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,-2.0,2.0,-2.0,12517261727.932419
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,-1.0,2.0,-1.0,17702081299.41571
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,19391658484.960693
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,17702081299.41571
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,12517261727.932419
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,-1.0,1.0,-1.0,17524166419.105377
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,-1.0,2.0,-1.0,-17524166419.10538
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,-35048332838.210754
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,17524166419.105377
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,17524166419.10538
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,-2.0,2.0,-2.0,-9141315475.446245
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,-1.0,1.0,-1.0,31994604164.061836
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,-1.0,2.0,-1.0,4570657737.723123
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,-0.0,90494406263.14987
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,9141315475.446245
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,-31994604164.061836
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,4570657737.723123
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,-9141315475.446245
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,-2.0,2.0,-2.0,-29621247619.35502
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,-1.0,1.0,-1.0,-74936487690.40173
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,-1.0,2.0,-1.0,-18734121922.600437
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,-91778078978.91847
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,-74936487690.40173
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,18734121922.600437
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,29621247619.35502
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,4.0,-2.0,2.0,-2.0,55978896231.62672
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,4.0,-1.0,2.0,-1.0,79166114257.44266
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,86722133137.66537
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,2.0,1.0,79166114257.44266
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,2.0,55978896231.62672
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-0.0,2.0,-1.0,-7805884134.416843
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,2.0,-2.0,-4506729306.268593
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,-1.0,3186738853.4346676
