term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Ku,Qu,Ju,Jʹu,t_s_1,Kr,Qr,index1,index0
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,-5408075167.522311,2.0,1.0,231,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2704037583.7611556,2.0,2.0,232,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,7648173248.243205,2.0,-2.0,234,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,-12092823702.008455,1.0,-1.0,235,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,-2418564740.4016914,2.0,-1.0,235,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,12092823702.008457,0.0,0.0,236,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,-0.0,1.0,0.0,236,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,-6840734114.706873,2.0,0.0,236,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,12092823702.008455,1.0,1.0,237,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,-2418564740.4016914,2.0,1.0,237,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,7648173248.243205,2.0,2.0,238,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,4683530480.650107,2.0,-1.0,241,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,-8112112751.283471,2.0,0.0,242,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,4683530480.650107,2.0,1.0,243,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2285328868.8615594,2.0,-2.0,244,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,-11426644344.307793,1.0,-1.0,245,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,-4570657737.723119,2.0,-1.0,245,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,19791528564.36066,1.0,0.0,246,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,246,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,-11426644344.307793,1.0,1.0,247,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,4570657737.723119,2.0,1.0,247,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,-2285328868.8615594,2.0,2.0,248,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,12092823702.008461,2.0,-2.0,250,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,19120433120.608006,1.0,-1.0,251,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,-3824086624.1216035,2.0,-1.0,251,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,-38240866241.21602,0.0,0.0,252,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,252,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,-10816150335.044632,2.0,0.0,252,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,-19120433120.608006,1.0,1.0,253,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,-3824086624.1216035,2.0,1.0,253,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,12092823702.008461,2.0,2.0,254,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,-39583057128.72133,2.0,-2.0,258,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,27989448115.813362,1.0,-1.0,259,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,-27989448115.81336,2.0,-1.0,259,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,35404162598.83141,1.0,0.0,260,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,-0.0,2.0,0.0,260,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,27989448115.813362,1.0,1.0,261,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,27989448115.81336,2.0,1.0,261,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,39583057128.72133,2.0,2.0,262,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,3.0,-3166644570.2977057,2.0,-1.0,265,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,3.0,5484789285.267742,2.0,0.0,266,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,3.0,-3166644570.2977057,2.0,1.0,267,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,3.0,2890737771.2555127,2.0,-2.0,268,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,3.0,11562951085.022049,1.0,-1.0,269,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,3.0,-5781475542.511025,2.0,-1.0,269,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,3.0,-20027618764.691868,1.0,0.0,270,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,270,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,3.0,11562951085.022049,1.0,1.0,271,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,3.0,5781475542.511025,2.0,1.0,271,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,3.0,-2890737771.2555127,2.0,2.0,272,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,3.0,-9367060961.300213,2.0,-2.0,274,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,3.0,14810623809.677507,1.0,-1.0,275,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,3.0,2962124761.9355006,2.0,-1.0,275,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,3.0,59242495238.71002,0.0,0.0,276,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,276,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,3.0,8378154023.540722,2.0,0.0,276,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,3.0,-14810623809.677507,1.0,1.0,277,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,3.0,2962124761.9355006,2.0,1.0,277,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,3.0,-9367060961.300213,2.0,2.0,278,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,3.0,-17702081299.41571,2.0,-2.0,282,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,3.0,-62586308639.66208,1.0,-1.0,283,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,3.0,-12517261727.932419,2.0,-1.0,283,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,3.0,-79166114257.44266,1.0,0.0,284,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,3.0,-0.0,2.0,0.0,284,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,3.0,-62586308639.66208,1.0,1.0,285,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,3.0,12517261727.932419,2.0,1.0,285,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,3.0,17702081299.41571,2.0,2.0,286,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-2.0,2.0,3.0,66235123255.231636,2.0,-2.0,292,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-1.0,2.0,3.0,100138093823.45937,2.0,-1.0,293,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,0.0,2.0,3.0,111957792463.25346,2.0,0.0,294,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,1.0,2.0,3.0,100138093823.45937,2.0,1.0,295,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,2.0,2.0,3.0,66235123255.231636,2.0,2.0,296,50
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,-1836973509.0952218,2.0,-2.0,10,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,5195745700.565117,2.0,-1.0,11,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,-4499647768.293167,2.0,0.0,12,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,5510920527.285667,2.0,-2.0,14,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,-4499647768.293167,1.0,-1.0,15,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,-4499647768.293169,2.0,-1.0,15,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,5195745700.565117,1.0,0.0,16,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,-4499647768.293169,2.0,0.0,16,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,-1836973509.0952218,1.0,1.0,17,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,5510920527.285667,2.0,1.0,17,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2015470617.0014079,2.0,-2.0,181,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,-5700611762.255721,2.0,-1.0,182,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,4936874603.225833,2.0,0.0,183,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,-6046411851.004226,2.0,-2.0,185,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,4936874603.225833,1.0,-1.0,186,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,4936874603.225834,2.0,-1.0,186,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,-5700611762.255721,1.0,0.0,187,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,4936874603.225834,2.0,0.0,187,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2015470617.0014079,1.0,1.0,188,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,-6046411851.004226,2.0,1.0,188,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,-3490897509.808634,2.0,-2.0,189,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,9873749206.451668,2.0,-1.0,190,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,-8550917643.383588,2.0,0.0,191,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,-7805884134.4168415,2.0,-2.0,193,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,-19120433120.60801,1.0,-1.0,194,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,6373477706.869334,2.0,-1.0,194,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,22078374418.410534,1.0,0.0,195,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,6373477706.869334,2.0,0.0,195,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,-7805884134.416843,1.0,1.0,196,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,-7805884134.4168415,2.0,1.0,196,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,27927180078.469074,2.0,-2.0,199,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,-3.949021656318226e-06,1.0,-1.0,200,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,8061882468.005636,2.0,-1.0,200,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,-20154706170.014095,0.0,0.0,201,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,-1.6121813401966883e-06,1.0,0.0,201,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,-17101835286.767174,2.0,0.0,201,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,3.60494706873651e-06,1.0,1.0,202,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,-22078374418.41054,2.0,1.0,202,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,18026917225.074375,2.0,2.0,203,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,3.0,10555481900.992355,2.0,-2.0,205,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,3.0,12927772323.307133,1.0,-1.0,206,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,3.0,-8618514882.204754,2.0,-1.0,206,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,3.0,-14927705661.76713,1.0,0.0,207,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,3.0,-8618514882.204754,2.0,0.0,207,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,3.0,5277740950.496179,1.0,1.0,208,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,3.0,10555481900.992355,2.0,1.0,208,51
