term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_a_1,index1,index0
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,-13798984011.506586,37,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,2759796802.3013167,37,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,-2515379571.1771874,38,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,-5519593604.602633,38,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,39,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,0.0,39,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,39,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,0.0,39,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,40,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,40,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,40,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,40,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,41,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,41,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,0.0,42,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,0.0,42,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,0.0,43,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,0.0,43,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,0.0,43,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,0.0,43,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,44,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,44,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,44,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,44,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,44,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,44,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,45,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,45,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,45,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,45,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,46,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,46,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,0.0,48,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,0.0,48,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,1.0,-1.0,0.0,49,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,0.0,49,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,1.0,-1.0,0.0,49,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,0.0,49,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,50,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,50,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,50,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,50,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,51,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,51,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,51,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,51,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,52,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,52,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,-2.0,0.0,54,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,-2.0,0.0,54,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,1.0,-1.0,-2904510145.0664682,55,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,-0.0,55,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,1.0,-1.0,31867388534.34667,55,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,-0.0,55,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,56,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,56,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,2.0,0.0,-0.0,56,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,56,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,56,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,2.0,0.0,-0.0,56,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,1.0,1.0,2904510145.0664682,57,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,2.0,1.0,-0.0,57,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,1.0,1.0,-31867388534.34667,57,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,2.0,1.0,-0.0,57,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,58,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,58,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,-1948404637.7119198,59,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,1298936425.14128,59,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,21377294108.45896,59,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,2850305881.127862,59,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,0.0,3896809275.4238396,60,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,60,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,0.0,-42754588216.91792,60,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,60,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,1.0,-1948404637.7119198,61,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,-1298936425.14128,61,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,1.0,21377294108.45896,61,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,-2850305881.127862,61,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,2904510145.066469,62,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,6373477706.869335,62,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,2904510145.0664687,63,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,-1452255072.5332346,63,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,-31867388534.346672,63,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,-3186738853.4346676,63,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,0.0,0.0,8215195278.406492,64,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,64,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,-2904510145.066469,64,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,0.0,0.0,180269172250.74377,64,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,64,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,-6373477706.869335,64,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,-2904510145.0664687,65,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,-1452255072.5332346,65,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,31867388534.346672,65,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,-3186738853.4346676,65,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,2904510145.066469,66,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,6373477706.869335,66,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,4107597639.203246,68,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,9013458612.53719,68,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,1.0,-1.0,2597872850.2825594,69,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,2597872850.2825603,69,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,1.0,-1.0,-28503058811.278625,69,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,5700611762.255726,69,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,1.0,0.0,3181731449.9110146,70,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,70,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,1.0,0.0,-34908975098.08634,70,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,70,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,1.0,1.0,2597872850.2825594,71,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,-2597872850.2825603,71,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,1.0,1.0,-28503058811.278625,71,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,-5700611762.255726,71,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,-4107597639.203246,72,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,-9013458612.53719,72,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,-562455971.0366461,75,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,-2812279855.1832304,75,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,6171093254.032292,75,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,-6171093254.032293,75,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,1124911942.0732923,76,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,76,64
2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,-12342186508.064585,76,64
