term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kl,Ql,Jl,Jʹl,Kr,Qr,t_a_1,index1,index0
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,0.0,0.0,40309412340.02818,55,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,1.0,0.0,-8228124338.709726,55,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,0.0,14251529405.639317,55,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,1.0,1.0,-14251529405.639315,56,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,2.0,1.0,-14251529405.639317,56,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,2.0,2.0,-34908975098.08635,57,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,0.0,-16558780813.807901,59,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,0.0,19120433120.60801,59,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,1.0,16558780813.807901,60,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,1.0,11039187209.20527,60,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,-15611768268.833687,61,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,1.0,-1.0,-9.083612793741019e-07,62,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-1.0,-17454487549.043182,62,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,0.0,10077353085.007046,63,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,0.0,6.423084204127157e-07,63,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,0.0,-7125764702.81966,63,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.112510818284134e-06,64,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,1.0,7125764702.81966,64,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,2.0,17454487549.043182,65,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,2.0,-2.0,-10077353085.007046,67,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,1.0,-1.0,24684373016.129177,68,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-1.0,-0.0,68,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,1.0,0.0,22078374418.410538,69,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,0.0,6373477706.869336,69,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,1.0,1.0,13520187918.805782,70,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,1.0,9013458612.537186,70,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,2.0,7805884134.416843,71,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,2.0,1.0,2704037583.7611566,74,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,0.0,-3824086624.1216016,75,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,0.0,-1103918720.920527,75,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,1.0,3824086624.1216016,76,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,1.0,-637347770.6869336,76,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,2.0,901345861.2537187,77,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,1.0,-1.0,3078682221.1227694,78,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-1.0,-2638870475.248088,78,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,0.0,-5332434027.343638,79,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,0.0,-2176957075.6743727,79,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,0.0,-1077314360.2755935,79,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,1.0,-3770600260.9645786,80,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,1.0,1077314360.2755935,80,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,2.0,2638870475.248088,81,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,2.0,-2.0,5700611762.255728,83,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,1.0,-1.0,-2327265006.539089,84,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-1.0,0.0,84,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,1.0,0.0,-2081569102.511158,85,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,2.0,0.0,-3605383445.014877,85,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,1.0,1.0,-1274695541.373867,86,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,2.0,1.0,-5098782165.49547,86,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,2.0,2.0,-4415674883.682109,87,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,2.0,-2.0,2850305881.1278634,91,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,2.0,-1.0,3047105158.48208,92,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,2.0,0.0,2638870475.248089,93,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,2.0,1.0,1927158514.1703415,94,229
3d3_L=2.0_S=1.0,2.0,-1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,2.0,2.0,1077314360.275594,95,229
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,42754588216.91792,27,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-1.0,42754588216.91794,27,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,1.0,0.0,-85509176433.83585,28,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,28,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,1.0,1.0,42754588216.91792,29,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,2.0,1.0,-42754588216.91794,29,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,1.0,1.0,2.0,-0.0,52363462647.12949,30,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.7234943486760144e-06,31,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-1.0,-37026559524.193756,31,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.4469886973520288e-06,32,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,2.0,0.0,-0.0,32,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.7234943486760144e-06,33,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,37026559524.193756,33,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,0.0,34,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,37026559524.193756,35,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,0.0,35,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,0.0,0.0,-52363462647.12949,36,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,-0.0,36,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,36,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,-37026559524.193756,37,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,37,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,38,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,-1912043312.0608006,39,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,-7648173248.243201,39,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,3824086624.121601,40,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,-0.0,40,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1912043312.0608006,41,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,7648173248.243201,41,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,8550917643.383589,42,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,-8550917643.383588,43,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,-4275458821.6917944,43,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,0.0,0.0,6046411851.004228,44,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,44,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,-8550917643.383589,44,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,8550917643.383588,45,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,-4275458821.6917944,45,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,8550917643.383589,46,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,6046411851.004227,48,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,1.0,-1.0,-3824086624.121602,49,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,3824086624.121602,49,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,1.0,0.0,-4683530480.650107,50,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,-0.0,50,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,1.0,1.0,-3824086624.121602,51,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,-3824086624.121602,51,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,2.0,2.0,-6046411851.004227,52,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,-2.0,-28503058811.278633,54,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,1.0,-1.0,14251529405.639315,55,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,14251529405.639317,55,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,0.0,0.0,40309412340.02818,56,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,1.0,0.0,-0.0,56,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,2.0,0.0,28503058811.278633,56,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,1.0,1.0,-14251529405.639315,57,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,2.0,1.0,14251529405.639317,57,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,0.0,2.0,2.0,-28503058811.278633,58,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,9560216560.304,59,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,-19120433120.60801,59,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,0.0,-19120433120.608,60,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,0.0,-0.0,60,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,1.0,9560216560.304,61,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,19120433120.60801,61,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,14251529405.63932,62,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,-1.112510818284134e-06,63,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,-7125764702.81966,63,230
3d3_L=2.0_S=1.0,2.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,0.0,0.0,10077353085.007046,64,230
