profile,field_gauss,field_incl_deg,field_azim_deg,los_deg,height_arcsec,optical_depth,n,w,wavelength_A,I,Q,U,V
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876431192660550550e+03,3.375947970470322690e-01,-3.126051180187033513e-07,4.147667537949418652e-08,-5.156086717335059477e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876432860717264703e+03,3.375948484298572638e-01,-3.009963719480630402e-07,3.708970227986236011e-08,-5.013942529898507065e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876434528773977945e+03,3.375948969049529236e-01,-2.900201267283401587e-07,3.296503308362540392e-08,-4.875052535147161154e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876436196830692097e+03,3.375949426269899689e-01,-2.796425482754784736e-07,2.908845038882477680e-08,-4.739492822447844699e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876437864887406249e+03,3.375949857430565748e-01,-2.698314816458131242e-07,2.544644230926496092e-08,-4.607321479795592488e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876439532944120401e+03,3.375950263929937134e-01,-2.605563726770894647e-07,2.202617189873675131e-08,-4.478580792723511833e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876441201000833644e+03,3.375950647097145652e-01,-2.517881991114855617e-07,1.881544638481819513e-08,-4.353298223823360584e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876442869057547796e+03,3.375951008195130498e-01,-2.434994014924881705e-07,1.580268831208496071e-08,-4.231487929992972435e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876444537114261948e+03,3.375951348423619769e-01,-2.356638145814581003e-07,1.297690793909524054e-08,-4.113151953677959797e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876446205170976100e+03,3.375951668921971516e-01,-2.282566054938565779e-07,1.032767601035337059e-08,-3.998281506748184966e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876447873227689342e+03,3.375951970771917110e-01,-2.212542119625805248e-07,7.845098234326352614e-09,-3.886857916097038314e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876449541284403495e+03,3.375952255000207458e-01,-2.146342832113903423e-07,5.519790585353916300e-09,-3.778853883742795104e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876451209341117647e+03,3.375952522581134874e-01,-2.083756235606677786e-07,3.342855322127365444e-09,-3.674234168571047853e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876452877397831799e+03,3.375952774438960580e-01,-2.024581386144824568e-07,1.305858130736363026e-09,-3.572956496803178539e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876454545454545041e+03,3.375953011450264496e-01,-1.968627824094576960e-07,-5.991932614985466823e-10,-3.474972700469144995e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876456213511259193e+03,3.375953234446155693e-01,-1.915715087883348396e-07,-2.379870610778107296e-09,-3.380229040526961079e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876457881567973345e+03,3.375953444214441213e-01,-1.865672223799695737e-07,-4.043344913994400555e-09,-3.288667187037276769e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876459549624687497e+03,3.375953641501671654e-01,-1.818337334470607832e-07,-5.596405764840272423e-09,-3.200224760753027226e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876461217681400740e+03,3.375953827015113484e-01,-1.773557143710586494e-07,-7.045480016862633018e-09,-3.114836005530477066e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876462885738114892e+03,3.375954001424638640e-01,-1.731186567667527786e-07,-8.396649051951142523e-09,-3.032432214706624518e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876464553794829044e+03,3.375954165364530857e-01,-1.691088320969797222e-07,-9.655666011500766837e-09,-2.952942355981633871e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876466221851543196e+03,3.375954319435219286e-01,-1.653132528165128218e-07,-1.082797181367804224e-08,-2.876293440712848682e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876467889908256439e+03,3.375954464204929395e-01,-1.617196361448409115e-07,-1.191871075333876763e-08,-2.802411082163299210e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876469557964970591e+03,3.375954600211272250e-01,-1.583163681394620536e-07,-1.293274530739569673e-08,-2.731219708448196758e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876471226021684743e+03,3.375954727962757751e-01,-1.550924707390703207e-07,-1.387467003222505004e-08,-2.662643017736671831e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876472894078398895e+03,3.375954847940242920e-01,-1.520375693849731918e-07,-1.474882526880058114e-08,-2.596604283493640607e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876474562135113047e+03,3.375954960598314680e-01,-1.491418628076033009e-07,-1.555931017158495647e-08,-2.533026625013004819e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876476230191826289e+03,3.375955066366614354e-01,-1.463960931735360630e-07,-1.630999472171582217e-08,-2.471833296728306487e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876477898248540441e+03,3.375955165651096102e-01,-1.437915185607831324e-07,-1.700453169448706324e-08,-2.412947896980527492e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876479566305254593e+03,3.375955258835234840e-01,-1.413198864392019961e-07,-1.764636780391994219e-08,-2.356294592513585980e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876481234361968745e+03,3.375955346281175884e-01,-1.389734079628721975e-07,-1.823875443110704662e-08,-2.301798301177792622e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876482902418681988e+03,3.375955428330831287e-01,-1.367447339449237067e-07,-1.878475780764599901e-08,-2.249384861006407904e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876484570475396140e+03,3.375955505306927340e-01,-1.346269319751548527e-07,-1.928726870031134802e-08,-2.198981164689171736e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876486238532110292e+03,3.375955577513998773e-01,-1.326134640870927880e-07,-1.974901173460663529e-08,-2.150515311796496381e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876487906588824444e+03,3.375955645239343550e-01,-1.306981660995708307e-07,-2.017255416513464643e-08,-2.103916700752202741e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876489574645537687e+03,3.375955708753924367e-01,-1.288752276280072973e-07,-2.056031428647225128e-08,-2.059116135813096030e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876491242702251839e+03,3.375955768313232963e-01,-1.271391731204974546e-07,-2.091456942855173437e-08,-2.016045909092336597e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876492910758965991e+03,3.375955824158113350e-01,-1.254848439028738073e-07,-2.123746352368379959e-08,-1.974639855001175664e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876494578815680143e+03,3.375955876515536747e-01,-1.239073809287523313e-07,-2.153101438552757586e-08,-1.934833428354574109e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876496246872393385e+03,3.375955925599352647e-01,-1.224022085396509904e-07,-2.179712055525655523e-08,-1.896563744073803912e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876497914929107537e+03,3.375955971610990480e-01,-1.209650189625215062e-07,-2.203756782776811873e-08,-1.859769602292611259e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876499582985821689e+03,3.375956014740135736e-01,-1.195917576008535894e-07,-2.225403547263503067e-08,-1.824391527402574683e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876501251042535841e+03,3.375956055165366121e-01,-1.182786090401747141e-07,-2.244810212281707379e-08,-1.790371783563082019e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876502919099249084e+03,3.375956093054760521e-01,-1.170219837934248989e-07,-2.262125136786584499e-08,-1.757654379845841922e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876504587155963236e+03,3.375956128566474646e-01,-1.158185056861055719e-07,-2.277487707296924568e-08,-1.726185082450260654e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876506255212677388e+03,3.375956161849292259e-01,-1.146649999215725458e-07,-2.291028841344590750e-08,-1.695911405876117675e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876507923269391540e+03,3.375956193043140319e-01,-1.135584817363594516e-07,-2.302871465789937283e-08,-1.666782607340894902e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876509591326104783e+03,3.375956222279585806e-01,-1.124961456515857991e-07,-2.313130970254721494e-08,-1.638749675300370965e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876511259382818935e+03,3.375956249682302568e-01,-1.114753552818353649e-07,-2.321915636792757181e-08,-1.611765311330203311e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876512927439533087e+03,3.375956275367516524e-01,-1.104936336782140287e-07,-2.329327047159194504e-08,-1.585783902971904803e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876514595496247239e+03,3.375956299444426989e-01,-1.095486542221136507e-07,-2.335460467369088972e-08,-1.560761513631123167e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876516263552960481e+03,3.375956322015603583e-01,-1.086382318880538800e-07,-2.340405215340302922e-08,-1.536655839167918118e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876517931609674633e+03,3.375956343177366481e-01,-1.077603151076291261e-07,-2.344245004560746690e-08,-1.513426181940723126e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876519599666388785e+03,3.375956363020143902e-01,-1.069129779802207075e-07,-2.347058272600208492e-08,-1.491033423740075285e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876521267723102937e+03,3.375956381628811287e-01,-1.060944129505938648e-07,-2.348918489802661885e-08,-1.469439983698695342e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876522935779816180e+03,3.375956399083010484e-01,-1.053029238509370266e-07,-2.349894452837294156e-08,-1.448609786586235993e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876524603836530332e+03,3.375956415457462279e-01,-1.045369191017044129e-07,-2.350050552440572177e-08,-1.428508235405116252e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876526271893244484e+03,3.375956430822235621e-01,-1.037949065898503192e-07,-2.349447077151002333e-08,-1.409102108554946938e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876527939949958636e+03,3.375956445243044057e-01,-1.030754858949771435e-07,-2.348140380236331123e-08,-1.390359665157145086e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876529608006671879e+03,3.375956458781481095e-01,-1.023773444234452116e-07,-2.346183189551973133e-08,-1.372250440441609300e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876531276063386031e+03,3.375956471495276112e-01,-1.016992513857888852e-07,-2.343624793448056408e-08,-1.354745297087589967e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876532944120100183e+03,3.375956483438519729e-01,-1.010400531793835032e-07,-2.340511250953601398e-08,-1.337816367686078537e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876534612176814335e+03,3.375956494661879193e-01,-1.003986685221979540e-07,-2.336885594626698543e-08,-1.321437006488137105e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876536280233527577e+03,3.375956505212805436e-01,-9.977408429217851365e-08,-2.332788015622072199e-08,-1.305581771599825475e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876537948290241729e+03,3.375956515135731251e-01,-9.916535082783304032e-08,-2.328256024616581310e-08,-1.290226316849292358e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876539616346955881e+03,3.375956524472242815e-01,-9.857157884437998246e-08,-2.323324639081160442e-08,-1.275347450051414486e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876541284403670033e+03,3.375956533261258441e-01,-9.799193528330681611e-08,-2.318026524517662295e-08,-1.260923014774647085e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876542952460383276e+03,3.375956541539192890e-01,-9.742563965369499276e-08,-2.312392137262098403e-08,-1.246931905952154928e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876544620517097428e+03,3.375956549340108914e-01,-9.687196114904734487e-08,-2.306449879801751355e-08,-1.233353988965370633e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876546288573811580e+03,3.375956556695856592e-01,-9.633021561902708530e-08,-2.300226215708958284e-08,-1.220170055020767396e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876547956630525732e+03,3.375956563636219321e-01,-9.579976210274374104e-08,-2.293745783557374848e-08,-1.207361863754887159e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876549624687238975e+03,3.375956570189032613e-01,-9.528000059170533760e-08,-2.287031538063036185e-08,-1.194912005279436769e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876551292743953127e+03,3.375956576380312324e-01,-9.477036954120476269e-08,-2.280104840242674843e-08,-1.182803916036784061e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876552960800667279e+03,3.375956582234360681e-01,-9.427034315100994364e-08,-2.272985562530285541e-08,-1.171021838714208331e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876554628857381431e+03,3.375956587773881190e-01,-9.377942927101945763e-08,-2.265692186705095328e-08,-1.159550790086736873e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876556296914094673e+03,3.375956593020074115e-01,-9.329716688650898216e-08,-2.258241877872042915e-08,-1.148376549114671087e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876557964970808825e+03,3.375956597992731956e-01,-9.282312514423807769e-08,-2.250650616448819238e-08,-1.137485496557112267e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876559633027522977e+03,3.375956602710331600e-01,-9.235690014768349545e-08,-2.242933214175465806e-08,-1.126864809628766653e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876561301084237130e+03,3.375956607190115366e-01,-9.189811398239775210e-08,-2.235103431386437965e-08,-1.116502271194861403e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876562969140950372e+03,3.375956611448169831e-01,-9.144641309909803704e-08,-2.227174027682818697e-08,-1.106386243188185508e-08
1.000000000000000000e+00,1.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,6.446971127494209759e-03,2.088949298792602272e-01,5.876564637197664524e+03,3.375956615499501323e-01,-9.100146612792531316e-08,-2.219156836909171401e-08,-1.096505733607057974e-08
